rank,code,name,industry,score_100,score_raw,momentum_score,activity_score,stability_score,liquidity_score,ret_5,ret_10,ret_20,breakout_20,amount_ratio_5_20,turnover_5,turnover_20_used,vol_10,win_rate_20,max_drawdown_20,vol_base,accel,avg_amount_20_used,close,trade_date
11,300245,天玑科技,信息传输、软件和信息技术服务业-软件和信息技术服务业,99.62574850299401,1.8591155774292951,3.2629289429030206,2.8666192675596562,-0.5724410603116816,-0.3214840303966053,0.16831397594705164,0.15033222591362128,0.03978978978978964,0.12514724399853772,1.8943056482227858,11.191999999999998,4.6135,0.07299518935964522,0.45,-0.1607843137254903,0.0320420765839948,0.35361542645007216,180793987.9485,13.85,2026-03-27
12,300383,光环新网,信息传输、软件和信息技术服务业-软件和信息技术服务业,99.58832335329342,1.8590284857006212,2.5237952999809816,2.5989789644520878,-0.8983870083088716,2.52962017504654,0.11662371134020622,0.14238628872775205,-0.006876790830945612,0.08505775913345626,1.5480404426659942,14.693999999999999,9.957,0.076964581820981,0.45,-0.1055718475073314,0.05633272716565857,0.22722543053791389,2917331276.939,17.33,2026-03-27
13,300432,富临精工,制造业-汽车制造业,99.55089820359282,1.8320021986716224,2.1221220508909884,2.295223289545342,1.0810407831437676,1.2875959953342533,0.16831397594705164,0.17706226852164592,0.2542497813684254,0.15259833664840208,1.8196876585260353,7.484,4.656999999999999,0.020071244460784232,0.6,-0.06231967686093465,0.031066701144259863,-0.0010083797484217172,1628622349.6764998,25.06,2026-03-27
14,002902,铭普光磁,制造业-计算机、通信和其他电子设备制造业,99.51347305389223,1.8297985795551233,1.8457050873090137,3.473381697318252,0.2643980657842223,1.135276714300735,0.1380855397148677,0.17706226852164592,0.2542497813684254,0.15259833664840208,1.8943056482227858,14.73879999999999,14.639500000000002,0.06056575293716962,0.6,-0.07169042769857437,0.038510501191401446,-0.01233620349038067,630441579.6375,27.94,2026-03-27
15,300390,天华新能,制造业-计算机、通信和其他电子设备制造业,99.47604790419162,1.8251673344513966,2.8060584220771547,2.160988483672354,0.37632757255533794,0.5815422012758557,0.16831397594705164,0.17706226852164592,0.2542497813684254,0.15259833664840208,1.6617294733318875,8.132,5.2315000000000005,0.05238915438550563,0.6,-0.10993106018259735,0.03465922962033047,0.39158034605048864,1819797605.2255,64.01,2026-03-27
16,600207,安彩高科,制造业-非金属矿物制品业,99.438622754491,1.8148633111923302,2.439930185153372,2.5112231876541737,1.2766423261157842,-0.2949535000381253,0.16831397594705164,0.17706226852164592,0.19646017699115026,0.15259833664840208,1.8943056482227858,8.35,4.4305,0.03440866629833036,0.55,-0.03442340791738374,0.014231875468970836,0.1694288012872085,285678156.05,6.76,2026-03-27
17,002840,华统股份,制造业-农副食品加工业,99.40119760479041,1.785623596228778,2.029091569488549,2.8123577865638025,1.136499590113702,0.29065069179778136,0.1337325349301397,0.1417085427135678,0.13713713713713704,0.11230784294526597,1.8943056482227858,6.912000000000001,3.5364999999999993,0.027409987000165042,0.6,-0.04480457578646335,0.01911023233137331,0.13072953192713666,295142967.746,11.36,2026-03-27
18,002428,云南锗业,制造业-有色金属冶炼和压延加工业,99.36377245508982,1.7201372562726833,2.0475073242784187,2.8643164816852353,-0.6679252845714634,2.1242684203619975,0.16831397594705164,0.17706226852164592,0.06423539162867797,0.15259833664840208,1.3427611872845475,13.780000000000001,10.5165,0.06675730491520203,0.4,-0.1410869565217392,0.040841179440390375,0.28123759761942946,3081896851.714,51.36,2026-03-27
19,603787,新日股份,制造业-铁路、船舶、航空航天和其他运输设备制造业,99.32634730538922,1.7107798623691801,1.8775657273878625,3.3200129980526443,0.8945277700712252,-0.3277015474224732,0.11284335560504832,0.10220588235294126,0.08938953488372103,0.0746290056634884,1.8943056482227858,13.918000000000001,4.5504999999999995,0.03939988261673801,0.5,-0.04664536741214065,0.021541850545630785,0.13391893700039714,154823387.8,14.99,2026-03-27
20,603601,再升科技,制造业-非金属矿物制品业,99.28892215568862,1.6911087070818391,2.4103154976619323,2.1089222982476024,-0.9105422128527322,2.545735840171413,0.16831397594705164,0.13522825150732132,0.006106870229007688,0.11026872209586402,1.3112899323479055,14.73879999999999,14.831199999999978,0.06448608666651588,0.5,-0.16275430359937404,0.052381148831272976,0.31819950742267744,2107727080.35,13.18,2026-03-27
