rank,code,name,industry,score_100,score_raw,momentum_score,activity_score,stability_score,liquidity_score,ret_5,ret_10,ret_20,breakout_20,amount_ratio_5_20,turnover_5,turnover_20_used,vol_10,win_rate_20,max_drawdown_20,vol_base,accel,avg_amount_20_used,close,trade_date
11,000593,德龙汇能,电力、热力、燃气及水生产和供应业-燃气生产和供应业,99.60364645263576,1.5172576787754832,1.4752183460811543,2.7751638855943783,-0.3824343134003918,2.0657748774967013,0.10206833333333329,0.14593166666666638,0.19336666666666666,0.14593166666666638,1.3996,14.67,14.67,0.0796,0.645025,-0.0796,0.0796,-0.045125,1324219274.76,25.44,2026-04-28
12,300905,宝丽迪,制造业-橡胶和塑料制品业,99.56401109789932,1.5168671399677156,1.7442835987851693,1.7832455741579125,1.7055284571924325,0.2149107698378881,0.10206833333333329,0.14593166666666638,0.24172083333333327,0.14593166666666638,1.4,5.59,5.59,0.0183,0.6812906249999999,-0.0183,0.0183,0.004275000000000029,520679145.1,67.02,2026-04-28
13,002377,国创高新,制造业-石油、煤炭及其他燃料加工业,99.52437574316289,1.497330714950666,2.0576855390063464,2.7448492215707043,-1.8856837797186246,2.4345396659945093,0.089925,0.10315,0.052899999999999996,0.10315,1.3068,13.37,13.37,0.1003,0.539675,-0.1003,0.1003,0.03702500000000001,418792575.36,3.65,2026-04-28
14,603259,药明康德,科学研究和技术服务业-研究和试验发展,99.48474038842647,1.4198517562051816,1.7602370000404552,1.0121113358920864,1.575448368075189,0.9842629906729321,0.10206833333333329,0.12215000000000001,0.0443,0.12215000000000001,1.4,2.18,2.18,0.0254,0.533225,-0.0254,0.0254,0.066775,3942404604.5662484,110.57,2026-04-28
15,300586,美联新材,制造业-化学原料和化学制品制造业,99.44510503369006,1.4116992919781208,2.0791932618239763,3.1760040545152672,-2.414981695223454,1.7934487510960273,0.10206833333333329,0.1364,0.012000000000000002,0.1364,1.4,14.67,14.67,0.1592,0.509,-0.1592,0.1592,0.1214,979697177.55,11.79,2026-04-28
16,002902,铭普光磁,制造业-计算机、通信和其他电子设备制造业,99.40546967895362,1.4059346830947148,1.7191878380821077,2.979989518533837,-0.9836316444895999,1.1332566475088828,0.10206833333333329,0.14593166666666638,0.1521,0.14593166666666638,1.4,14.67,14.67,0.08,0.614075,-0.08,0.08,-0.014075000000000004,994813534.01,31.47,2026-04-28
17,002412,汉森制药,制造业-医药制造业,99.3658343242172,1.389338048799937,2.184674004824624,2.268810394840424,-0.1834215726443627,-0.10033224874097518,0.10206833333333329,0.106,0.0116,0.106,1.4,5.42,5.42,0.0493,0.5087,-0.0493,0.0493,0.0915,189783281.44,7.14,2026-04-28
18,301396,宏景科技,信息传输、软件和信息技术服务业-软件和信息技术服务业,99.32619896948077,1.3870410143176657,1.444666234821068,2.2998594072362226,-1.8560011446209432,4.036065983362477,0.10206833333333329,0.14593166666666638,0.24172083333333327,0.14593166666666638,1.2908,14.67,14.67,0.1338,0.6812906249999999,-0.1338,0.1338,-0.3023,3942404604.5662484,335.99,2026-04-28
19,002218,拓日新能,制造业-电气机械和器材制造业,99.28656361474435,1.3704771582778883,1.7427108010756505,1.8163150380334137,1.1455889379448547,-0.06535806166464228,0.10206833333333329,0.10783333333333334,0.015266666666666666,0.10783333333333334,1.4,5.75,5.75,0.0173,0.51145,-0.0173,0.0173,0.08875,455824591.89,5.71,2026-04-28
20,000776,广发证券,金融业-资本市场服务,99.24692826000793,1.3490397539953987,1.9402207878346212,2.08856763517268,-0.8456732907598665,1.46629458813569,0.05578333333333333,0.05126666666666667,-0.018066666666666665,0.05126666666666667,1.2412,2.84,2.84,0.04769999999999999,0.48645,-0.04769999999999999,0.04769999999999999,0.07385,3540159830.58,21.1,2026-04-28
